,Hood,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name
178,Yesler Terrace,59af34d64a7aae7ed5080133,Klondike Arcade,1707,No Address,47.606257,-122.340676,4bf58dd8d48988d1e1931735,Arcade
75,South Lake Union,59af34d64a7aae7ed5080133,Klondike Arcade,1889,No Address,47.606257,-122.340676,4bf58dd8d48988d1e1931735,Arcade
237,Harrison,59af34d64a7aae7ed5080133,Klondike Arcade,2045,No Address,47.606257,-122.340676,4bf58dd8d48988d1e1931735,Arcade
57,Pike,59af34d64a7aae7ed5080133,Klondike Arcade,2110,No Address,47.606257,-122.340676,4bf58dd8d48988d1e1931735,Arcade
137,Pike,59af34d64a7aae7ed5080133,Klondike Arcade,2110,No Address,47.606257,-122.340676,4bf58dd8d48988d1e1931735,Arcade
37,Lower Queen Anne,59af34d64a7aae7ed5080133,Klondike Arcade,2117,No Address,47.606257,-122.340676,4bf58dd8d48988d1e1931735,Arcade
222,Minor,59af34d64a7aae7ed5080133,Klondike Arcade,2350,No Address,47.606257,-122.340676,4bf58dd8d48988d1e1931735,Arcade
15,West Woodland,5a6a65f642d8c2036ccf8098,Ice Box,1476,615 NW Bright St,47.659821,-122.364749,4bf58dd8d48988d1e1931735,Arcade
9,Fremont,5a6a65f642d8c2036ccf8098,Ice Box,1520,615 NW Bright St,47.659821,-122.364749,4bf58dd8d48988d1e1931735,Arcade
11,Phinney Ridge,5a6a65f642d8c2036ccf8098,Ice Box,1588,615 NW Bright St,47.659821,-122.364749,4bf58dd8d48988d1e1931735,Arcade
51,Broadway,5a6a65f642d8c2036ccf8098,Ice Box,1765,615 NW Bright St,47.659821,-122.364749,4bf58dd8d48988d1e1931735,Arcade
31,East Queen Anne,5a6a65f642d8c2036ccf8098,Ice Box,1773,615 NW Bright St,47.659821,-122.364749,4bf58dd8d48988d1e1931735,Arcade
13,Ballard,5a6a65f642d8c2036ccf8098,Ice Box,2458,615 NW Bright St,47.659821,-122.364749,4bf58dd8d48988d1e1931735,Arcade
