,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
53,Capitol Hill Family Arcade,4ba5786df964a5206d0a39e3,Integra Hair Design,71,521 1/2 15th Ave E,47.62372195422871,-122.3127274263115,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
54,Capitol Hill Family Arcade,4ac11eecf964a520ed9520e3,Walgreens,75,500 15th Ave E,47.6235992,-122.312444,4bf58dd8d48988d10f951735,Pharmacy,5.4
55,Capitol Hill Family Arcade,55433a0d498ed7c981f33361,Harry's Bar,86,514 15th Ave E,47.62378646364916,-122.31251217518854,4bf58dd8d48988d11e941735,Cocktail Bar,7.6
56,Capitol Hill Family Arcade,427ab380f964a52095211fe3,Victrola,92,411 15th Ave E,47.62236368131237,-122.31290701534435,4bf58dd8d48988d1e0931735,Coffee Shop,8.4
57,Grand Central Building - Lower Arcade,4d51b6ca9ffc236a97ce25a7,Salon Central,6,No Address,47.60051760901454,-122.3339934373391,4bf58dd8d48988d10c951735,Cosmetics Shop,Not Rated
58,Grand Central Building - Lower Arcade,4d87952e99b78cfa8a40fc1f,Grand Central Conference Room,8,No Address,47.600429,-122.333867,4bf58dd8d48988d127941735,Conference Room,Not Rated
59,Grand Central Building - Lower Arcade,534f0931498e869656e9235e,SkillJar,12,206 1st Ave S,47.600572,-122.333994,4bf58dd8d48988d125941735,Tech Startup,Not Rated
60,Grand Central Building - Lower Arcade,4b4f8cc6f964a5200d0b27e3,Fireworks,13,210 1st Ave S,47.600423297318706,-122.33414267711822,4bf58dd8d48988d127951735,Arts & Crafts Store,7.2
61,Grand Central Building - Lower Arcade,4e53fd40483b944199e5805c,Ars Obscura,13,No Address,47.60041500000001,-122.333805,4bf58dd8d48988d114951735,Bookstore,Not Rated
62,Grand Central Building - Lower Arcade,4ad5060ef964a5205c0121e3,Arundel Books,13,1001 1st Ave,47.600339649591646,-122.3339545726776,4bf58dd8d48988d114951735,Bookstore,Not Rated
