,Hood,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name
434,Flatiron,4dff6831091ab6fff999ee39,Arcade Classics,632,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
175,Murray Hill,4dff6831091ab6fff999ee39,Arcade Classics,858,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
264,Gramercy,4dff6831091ab6fff999ee39,Arcade Classics,964,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
159,Midtown,4dff6831091ab6fff999ee39,Arcade Classics,1215,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
195,Chelsea,4dff6831091ab6fff999ee39,Arcade Classics,1336,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
406,Tudor City,4dff6831091ab6fff999ee39,Arcade Classics,1378,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
488,Hudson Yards,4dff6831091ab6fff999ee39,Arcade Classics,1721,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
138,Clinton,4dff6831091ab6fff999ee39,Arcade Classics,1774,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
386,Turtle Bay,4dff6831091ab6fff999ee39,Arcade Classics,1845,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
420,Stuyvesant Town,4dff6831091ab6fff999ee39,Arcade Classics,1883,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
218,East Village,4dff6831091ab6fff999ee39,Arcade Classics,1916,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
248,West Village,4dff6831091ab6fff999ee39,Arcade Classics,1956,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
211,Greenwich Village,4dff6831091ab6fff999ee39,Arcade Classics,2239,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
325,Noho,4dff6831091ab6fff999ee39,Arcade Classics,2381,244 5th Ave Ste B294,40.74463152634834,-73.98728728294374,4bf58dd8d48988d122951735,Electronics Store
433,Flatiron,4e11e25e81dcc5457256919a,Graha Arcade,301,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
347,Midtown South,4e11e25e81dcc5457256919a,Graha Arcade,705,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
269,Gramercy,4e11e25e81dcc5457256919a,Graha Arcade,985,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
196,Chelsea,4e11e25e81dcc5457256919a,Graha Arcade,1049,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
184,Murray Hill,4e11e25e81dcc5457256919a,Graha Arcade,1245,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
249,West Village,4e11e25e81dcc5457256919a,Graha Arcade,1565,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
163,Midtown,4e11e25e81dcc5457256919a,Graha Arcade,1574,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
413,Tudor City,4e11e25e81dcc5457256919a,Graha Arcade,1731,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
492,Hudson Yards,4e11e25e81dcc5457256919a,Graha Arcade,1770,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
222,East Village,4e11e25e81dcc5457256919a,Graha Arcade,1774,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
213,Greenwich Village,4e11e25e81dcc5457256919a,Graha Arcade,1881,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
425,Stuyvesant Town,4e11e25e81dcc5457256919a,Graha Arcade,1901,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
142,Clinton,4e11e25e81dcc5457256919a,Graha Arcade,1913,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
327,Noho,4e11e25e81dcc5457256919a,Graha Arcade,2138,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
395,Turtle Bay,4e11e25e81dcc5457256919a,Graha Arcade,2229,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
254,Manhattan Valley,4e3dae008877b00cfc4b0ceb,Arcade,556,No Address,40.792654632690976,-73.9667116787352,4bf58dd8d48988d1e1931735,Arcade
112,Upper West Side,4e3dae008877b00cfc4b0ceb,Arcade,1034,No Address,40.792654632690976,-73.9667116787352,4bf58dd8d48988d1e1931735,Arcade
318,Carnegie Hill,4e3dae008877b00cfc4b0ceb,Arcade,1586,No Address,40.792654632690976,-73.9667116787352,4bf58dd8d48988d1e1931735,Arcade
257,Morningside Heights,4e3dae008877b00cfc4b0ceb,Arcade,1724,No Address,40.792654632690976,-73.9667116787352,4bf58dd8d48988d1e1931735,Arcade
97,East Harlem,4e3dae008877b00cfc4b0ceb,Arcade,1899,No Address,40.792654632690976,-73.9667116787352,4bf58dd8d48988d1e1931735,Arcade
99,Upper East Side,4e3dae008877b00cfc4b0ceb,Arcade,1965,No Address,40.792654632690976,-73.9667116787352,4bf58dd8d48988d1e1931735,Arcade
75,Ocean Hill,4e5ef27a22718258c4961ae0,Arcade Community,264,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d130941735,Building
458,Broadway Junction,4e5ef27a22718258c4961ae0,Arcade Community,692,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d130941735,Building
455,Weeksville,4e5ef27a22718258c4961ae0,Arcade Community,1748,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d1e1931735,Arcade
470,Highland Park,4e5ef27a22718258c4961ae0,Arcade Community,1751,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d18d941735,Gaming Cafe
37,Brownsville,4e5ef27a22718258c4961ae0,Arcade Community,1805,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d17f941735,Movie Theater
36,Brownsville,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,553,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
461,Broadway Junction,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,1101,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
78,Ocean Hill,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,1179,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
356,Remsen Village,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,1978,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
357,New Lots,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2024,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
456,Weeksville,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2047,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
473,Highland Park,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2099,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
314,Rugby,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2164,68 Belmont Ave,40.668578,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
19,Sunset Park,4fc11a6fe4b0730dec0ef93e,I Fix Machine Arcade,1451,132 32nd St ste 114,40.65700149536133,-74.0032958984375,4bf58dd8d48988d1e1931735,Arcade
33,Windsor Terrace,4fc11a6fe4b0730dec0ef93e,I Fix Machine Arcade,1961,132 32nd St ste 114,40.65700149536133,-74.0032958984375,4bf58dd8d48988d1e1931735,Arcade
54,Gowanus,4fc11a6fe4b0730dec0ef93e,I Fix Machine Arcade,2027,132 32nd St ste 114,40.65700149536133,-74.0032958984375,4bf58dd8d48988d1e1931735,Arcade
32,Kensington,4fc11a6fe4b0730dec0ef93e,I Fix Machine Arcade,2526,132 32nd St ste 114,40.65700149536133,-74.0032958984375,4bf58dd8d48988d1e1931735,Arcade
65,Borough Park,4fc11a6fe4b0730dec0ef93e,I Fix Machine Arcade,2868,132 32nd St ste 114,40.65700149536133,-74.0032958984375,4bf58dd8d48988d1e1931735,Arcade
61,Coney Island,4fe49ec5e5e8d370efe5e8cd,Luna Arcade,841,1000 Surf Ave,40.57461972339255,-73.97873640060425,4bf58dd8d48988d1e1931735,Arcade
22,Brighton Beach,4fe49ec5e5e8d370efe5e8cd,Luna Arcade,1179,1000 Surf Ave,40.57461972339255,-73.97873640060425,4bf58dd8d48988d1e1931735,Arcade
84,Chinatown,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,417,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
329,Civic Center,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,582,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
232,Little Italy,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,608,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
237,Soho,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,929,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
446,Fulton Ferry,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1219,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
281,Financial District,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1264,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
227,Tribeca,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1314,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
321,Noho,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1350,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
207,Greenwich Village,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1446,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
462,Dumbo,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1466,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
276,Battery Park City,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1548,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
224,Lower East Side,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1563,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
452,Vinegar Hill,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1900,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
42,Brooklyn Heights,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,2057,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
215,East Village,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,2079,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
242,West Village,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,2363,8 Mott St,40.71396702977464,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
311,Travis,506205b1e4b02b8da3f9a55f,Showplace Arcade,883,141 West Shore Expressway,40.58728063296218,-74.20110556826522,4bf58dd8d48988d1e1931735,Arcade
317,Chelsea,506205b1e4b02b8da3f9a55f,Showplace Arcade,1280,141 West Shore Expressway,40.58728063296218,-74.20110556826522,4bf58dd8d48988d1e1931735,Arcade
79,Midwood,511ae724e4b0dd11cbae7258,Daniel Arcade,661,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
82,Ocean Parkway,511ae724e4b0dd11cbae7258,Daniel Arcade,1319,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
25,Manhattan Terrace,511ae724e4b0dd11cbae7258,Daniel Arcade,1322,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
28,Flatbush,511ae724e4b0dd11cbae7258,Daniel Arcade,1421,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
313,Ditmas Park,511ae724e4b0dd11cbae7258,Daniel Arcade,2144,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
474,Madison,511ae724e4b0dd11cbae7258,Daniel Arcade,2224,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
31,Kensington,511ae724e4b0dd11cbae7258,Daniel Arcade,2346,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
77,Ocean Hill,51996cf8498eae1965b45236,Arcade Lounge,1215,No Address,40.68922222919599,-73.91117276592865,4bf58dd8d48988d121941735,Lounge
460,Broadway Junction,51996cf8498eae1965b45236,Arcade Lounge,1428,No Address,40.68922222919599,-73.91117276592865,4bf58dd8d48988d121941735,Lounge
40,Bushwick,51996cf8498eae1965b45236,Arcade Lounge,1547,No Address,40.68922222919599,-73.91117276592865,4bf58dd8d48988d121941735,Lounge
472,Highland Park,51996cf8498eae1965b45236,Arcade Lounge,1933,No Address,40.68922222919599,-73.91117276592865,4bf58dd8d48988d121941735,Lounge
338,Midtown South,54109be5498e36dd35fd2e90,arcade edit,263,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
435,Flatiron,54109be5498e36dd35fd2e90,arcade edit,835,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
193,Chelsea,54109be5498e36dd35fd2e90,arcade edit,1056,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
176,Murray Hill,54109be5498e36dd35fd2e90,arcade edit,1100,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
158,Midtown,54109be5498e36dd35fd2e90,arcade edit,1165,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
482,Hudson Yards,54109be5498e36dd35fd2e90,arcade edit,1291,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
133,Clinton,54109be5498e36dd35fd2e90,arcade edit,1388,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
268,Gramercy,54109be5498e36dd35fd2e90,arcade edit,1389,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
407,Tudor City,54109be5498e36dd35fd2e90,arcade edit,1693,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
247,West Village,54109be5498e36dd35fd2e90,arcade edit,1894,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
387,Turtle Bay,54109be5498e36dd35fd2e90,arcade edit,2061,130 W 29th St,40.74717594462352,-73.99129295186754,4bf58dd8d48988d124941735,Office
64,Bath Beach,54d793c2498eae7f4aae9aa8,Arcade Roofing & Home Improvement,258,No Address,40.601294849702185,-73.99678230285643,4bf58dd8d48988d130941735,Building
15,Bensonhurst,54d793c2498eae7f4aae9aa8,Arcade Roofing & Home Improvement,1089,No Address,40.601294849702185,-73.99678230285643,4bf58dd8d48988d130941735,Building
20,Gravesend,54d793c2498eae7f4aae9aa8,Arcade Roofing & Home Improvement,2081,No Address,40.601294849702185,-73.99678230285643,4bf58dd8d48988d130941735,Building
66,Dyker Heights,54d793c2498eae7f4aae9aa8,Arcade Roofing & Home Improvement,2758,No Address,40.601294849702185,-73.99678230285643,4bf58dd8d48988d130941735,Building
431,Flatiron,5553d902498eee430b990c01,Arcade Edit NY,500,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
339,Midtown South,5553d902498eee430b990c01,Arcade Edit NY,544,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
263,Gramercy,5553d902498eee430b990c01,Arcade Edit NY,915,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
173,Murray Hill,5553d902498eee430b990c01,Arcade Edit NY,976,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
194,Chelsea,5553d902498eee430b990c01,Arcade Edit NY,1263,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
157,Midtown,5553d902498eee430b990c01,Arcade Edit NY,1345,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
403,Tudor City,5553d902498eee430b990c01,Arcade Edit NY,1472,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
483,Hudson Yards,5553d902498eee430b990c01,Arcade Edit NY,1766,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
216,East Village,5553d902498eee430b990c01,Arcade Edit NY,1827,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
245,West Village,5553d902498eee430b990c01,Arcade Edit NY,1834,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
419,Stuyvesant Town,5553d902498eee430b990c01,Arcade Edit NY,1841,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
134,Clinton,5553d902498eee430b990c01,Arcade Edit NY,1848,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
384,Turtle Bay,5553d902498eee430b990c01,Arcade Edit NY,1960,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
209,Greenwich Village,5553d902498eee430b990c01,Arcade Edit NY,2108,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
323,Noho,5553d902498eee430b990c01,Arcade Edit NY,2268,220 5th Ave Fl 12,40.743638415449865,-73.98813912063065,4bf58dd8d48988d124941735,Office
70,Downtown,55d8afc3498e2156fb75de6f,EOS Arcade,445,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
72,Boerum Hill,55d8afc3498e2156fb75de6f,EOS Arcade,452,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
56,Fort Greene,55d8afc3498e2156fb75de6f,EOS Arcade,559,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
68,Clinton Hill,55d8afc3498e2156fb75de6f,EOS Arcade,1134,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
44,Brooklyn Heights,55d8afc3498e2156fb75de6f,EOS Arcade,1476,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
49,Carroll Gardens,55d8afc3498e2156fb75de6f,EOS Arcade,1534,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
47,Cobble Hill,55d8afc3498e2156fb75de6f,EOS Arcade,1607,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
453,Vinegar Hill,55d8afc3498e2156fb75de6f,EOS Arcade,1690,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
35,Prospect Heights,55d8afc3498e2156fb75de6f,EOS Arcade,1769,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
59,Park Slope,55d8afc3498e2156fb75de6f,EOS Arcade,1777,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
464,Dumbo,55d8afc3498e2156fb75de6f,EOS Arcade,1842,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
53,Gowanus,55d8afc3498e2156fb75de6f,EOS Arcade,2025,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
449,Fulton Ferry,55d8afc3498e2156fb75de6f,EOS Arcade,2155,66 Rockwell Pl Fl 4,40.688179999999996,-73.979518,4bf58dd8d48988d1e1931735,Arcade
90,Washington Heights,5ac83d3b0f013c3cc9135100,Arcade Pizza,720,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
3,Morris Heights,5ac83d3b0f013c3cc9135100,Arcade Pizza,1165,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
91,Inwood,5ac83d3b0f013c3cc9135100,Arcade Pizza,1555,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
0,University Heights,5ac83d3b0f013c3cc9135100,Arcade Pizza,1612,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
360,Mount Eden,5ac83d3b0f013c3cc9135100,Arcade Pizza,1675,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
363,Mount Hope,5ac83d3b0f013c3cc9135100,Arcade Pizza,1925,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
8,High  Bridge,5ac83d3b0f013c3cc9135100,Arcade Pizza,2090,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
283,Financial District,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,510,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
278,Battery Park City,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,1074,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
448,Fulton Ferry,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,1455,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
332,Civic Center,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,1515,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
45,Brooklyn Heights,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,1777,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
465,Dumbo,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2025,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
48,Cobble Hill,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2043,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
230,Tribeca,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2091,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
87,Chinatown,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2113,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
235,Little Italy,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2254,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
240,Soho,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2387,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
343,Midtown South,5c9598aca795bd002cc9b843,New York Arcade Rentals,378,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
155,Midtown,5c9598aca795bd002cc9b843,New York Arcade Rentals,616,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
179,Murray Hill,5c9598aca795bd002cc9b843,New York Arcade Rentals,903,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
135,Clinton,5c9598aca795bd002cc9b843,New York Arcade Rentals,1059,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
486,Hudson Yards,5c9598aca795bd002cc9b843,New York Arcade Rentals,1155,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
440,Flatiron,5c9598aca795bd002cc9b843,New York Arcade Rentals,1380,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
410,Tudor City,5c9598aca795bd002cc9b843,New York Arcade Rentals,1515,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
203,Chelsea,5c9598aca795bd002cc9b843,New York Arcade Rentals,1547,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
390,Turtle Bay,5c9598aca795bd002cc9b843,New York Arcade Rentals,1707,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
273,Gramercy,5c9598aca795bd002cc9b843,New York Arcade Rentals,1723,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
373,Sutton Place,5c9598aca795bd002cc9b843,New York Arcade Rentals,2260,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
298,Hollis,5d4820e85bc77800088487ea,Games & Arcades,910,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
296,Queens Village,5d4820e85bc77800088487ea,Games & Arcades,1571,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
300,St. Albans,5d4820e85bc77800088487ea,Games & Arcades,1637,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
301,Cambria Heights,5d4820e85bc77800088487ea,Games & Arcades,2038,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
303,Holliswood,5d4820e85bc77800088487ea,Games & Arcades,2103,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
18,Sunset Park,60ce1f287f4109105ca92fac,Brooklyn Games & Arcade,977,6120,40.639884,-74.019625,4bf58dd8d48988d10b951735,Video Game Store
14,Bay Ridge,60ce1f287f4109105ca92fac,Brooklyn Games & Arcade,1822,6120,40.639884,-74.019625,4bf58dd8d48988d10b951735,Video Game Store
67,Dyker Heights,60ce1f287f4109105ca92fac,Brooklyn Games & Arcade,2300,6120,40.639884,-74.019625,4bf58dd8d48988d10b951735,Video Game Store
