Hood,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name
Murray Hill,4dff6831091ab6fff999ee39,Arcade Classics,858,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Murray Hill,54109be5498e36dd35fd2e90,arcade edit,1100,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Murray Hill,4de507e4ae60e7f3ac2c06ae,Arcade Creative Group (A Sony Music Company),1509,550 Madison Ave,40.76137985690867,-73.97361633212932,4bf58dd8d48988d124941735,Office
Murray Hill,42869100f964a52019231fe3,Arcade America,1264,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Murray Hill,5c9598aca795bd002cc9b843,New York Arcade Rentals,903,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Murray Hill,4c24e4ffa852c92802e1e36c,Bricken arcade,1170,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
Murray Hill,51534258e4b0cc67a8fdcf2d,Plaza Arcade,1022,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Murray Hill,5b4e49dcea1e44002ce8dede,DIY Arcade,1182,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Murray Hill,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,1198,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Murray Hill,4e11e25e81dcc5457256919a,Graha Arcade,1245,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Murray Hill,52a1279c498eaa00e4dafd28,Garment Wear Arcade,1384,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Murray Hill,4bdb71243904a593177b4a9e,5th Avenue,1328,5th Ave,40.76010908156207,-73.97604949772358,4bf58dd8d48988d1f9931735,Road
Murray Hill,530909a5498ee579339efdab,Dan Cataldo - Mortgage Loan Officer,1597,1633 Broadway,40.7619247,-73.9842908,503287a291d4c4b30a586d65,Financial or Legal Service
Murray Hill,3fd66200f964a5200ae91ee3,Frames Bowling Lounge,1581,550 9th Ave,40.75718734842475,-73.9929652419508,4bf58dd8d48988d1e4931735,Bowling Alley
Chelsea,584c6864e612f21c7cba3261,Arcade,1391,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
Chelsea,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,1188,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
Chelsea,4a326ac3f964a520499a1fe3,Kaufman Arcade,1426,139 W 35th Street,40.751193348681895,-73.98908288943252,4bf58dd8d48988d130941735,Building
Chelsea,42869100f964a52019231fe3,Arcade America,994,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Chelsea,54109be5498e36dd35fd2e90,arcade edit,1056,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Chelsea,5553d902498eee430b990c01,Arcade Edit NY,1263,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Chelsea,4dff6831091ab6fff999ee39,Arcade Classics,1336,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Chelsea,4e11e25e81dcc5457256919a,Graha Arcade,1049,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Chelsea,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,1068,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Chelsea,5b4e49dcea1e44002ce8dede,DIY Arcade,1187,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Chelsea,4c24e4ffa852c92802e1e36c,Bricken arcade,1515,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
Chelsea,42869100f964a52018231fe3,5th ave. arcade inc.,1820,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Chelsea,52a1279c498eaa00e4dafd28,Garment Wear Arcade,1407,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Chelsea,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,2149,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Chelsea,5c9598aca795bd002cc9b843,New York Arcade Rentals,1547,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Chelsea,4cbf45eb28d176b0b0ef226e,Moto Arcade,2555,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Chelsea,3fd66200f964a5200ae91ee3,Frames Bowling Lounge,1696,550 9th Ave,40.75718734842475,-73.9929652419508,4bf58dd8d48988d1e4931735,Bowling Alley
Chelsea,4cc0d53922ce4688bbe33947,MotoArcade!,2559,No Address,40.721567,-73.996672,4bf58dd8d48988d1e4931735,Bowling Alley
Greenwich Village,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1446,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Greenwich Village,4cbf45eb28d176b0b0ef226e,Moto Arcade,655,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Greenwich Village,5553d902498eee430b990c01,Arcade Edit NY,2108,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Greenwich Village,42869100f964a52019231fe3,Arcade America,1904,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Greenwich Village,4dff6831091ab6fff999ee39,Arcade Classics,2239,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Greenwich Village,5b4e49dcea1e44002ce8dede,DIY Arcade,1873,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Greenwich Village,4e11e25e81dcc5457256919a,Graha Arcade,1881,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Greenwich Village,4cc0d53922ce4688bbe33947,MotoArcade!,656,No Address,40.721567,-73.996672,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
East Village,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,2079,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
East Village,5553d902498eee430b990c01,Arcade Edit NY,1827,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
East Village,42869100f964a52019231fe3,Arcade America,1836,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
East Village,4dff6831091ab6fff999ee39,Arcade Classics,1916,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
East Village,4cbf45eb28d176b0b0ef226e,Moto Arcade,1396,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
East Village,42869100f964a52018231fe3,5th ave. arcade inc.,2088,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
East Village,5b4e49dcea1e44002ce8dede,DIY Arcade,1660,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
East Village,4e11e25e81dcc5457256919a,Graha Arcade,1774,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
East Village,4cc0d53922ce4688bbe33947,MotoArcade!,1404,No Address,40.721567,-73.996672,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Lower East Side,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1563,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Lower East Side,4cbf45eb28d176b0b0ef226e,Moto Arcade,1390,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Lower East Side,4cc0d53922ce4688bbe33947,MotoArcade!,1395,No Address,40.721567,-73.996672,4bf58dd8d48988d11a941735,Other Nightlife
Tribeca,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1314,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Tribeca,4cbf45eb28d176b0b0ef226e,Moto Arcade,1189,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Tribeca,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,1841,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Tribeca,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2091,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Tribeca,4cc0d53922ce4688bbe33947,MotoArcade!,1182,No Address,40.721567,-73.996672,4bf58dd8d48988d1e1931735,Arcade
Little Italy,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,608,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Little Italy,4cbf45eb28d176b0b0ef226e,Moto Arcade,262,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Little Italy,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,1747,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Little Italy,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2254,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Little Italy,4cc0d53922ce4688bbe33947,MotoArcade!,255,No Address,40.721567,-73.996672,4bf58dd8d48988d1e1931735,Arcade
Soho,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,929,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Soho,4cbf45eb28d176b0b0ef226e,Moto Arcade,349,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Soho,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,1946,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Soho,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2387,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Soho,4cc0d53922ce4688bbe33947,MotoArcade!,343,No Address,40.721567,-73.996672,4bf58dd8d48988d1e1931735,Arcade
West Village,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,2363,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
West Village,584c6864e612f21c7cba3261,Arcade,2311,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
West Village,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,2005,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
West Village,5553d902498eee430b990c01,Arcade Edit NY,1834,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
West Village,42869100f964a52019231fe3,Arcade America,1553,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
West Village,54109be5498e36dd35fd2e90,arcade edit,1894,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
West Village,4dff6831091ab6fff999ee39,Arcade Classics,1956,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
West Village,4e11e25e81dcc5457256919a,Graha Arcade,1565,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
West Village,5b4e49dcea1e44002ce8dede,DIY Arcade,1634,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
West Village,4cbf45eb28d176b0b0ef226e,Moto Arcade,1640,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
West Village,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,2013,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
West Village,4cc0d53922ce4688bbe33947,MotoArcade!,1641,No Address,40.721567,-73.996672,4bf58dd8d48988d1e7941735,Playground
Manhattan Valley,4e3dae008877b00cfc4b0ceb,Arcade,556,No Address,40.79265463269098,-73.96671167873518,4bf58dd8d48988d1e1931735,Arcade
Manhattan Valley,4b996827f964a520377935e3,Central Park - The Arcade,2669,Central Park,40.77385953238675,-73.97095245470807,4bf58dd8d48988d164941735,Plaza
Manhattan Valley,4f21ba67771617369d07f9c3,Cosmic Cocktails and Space Arcade at American Museum of Natural History,1984,200 Central Park W,40.781170596954915,-73.97429932262334,4bf58dd8d48988d192941735,Planetarium
Morningside Heights,4e3dae008877b00cfc4b0ceb,Arcade,1724,No Address,40.79265463269098,-73.96671167873518,4bf58dd8d48988d1e1931735,Arcade
Morningside Heights,4c649a46e0c4be9aca168658,Harlem Arcade,2111,No Address,40.81629020872888,-73.94135070405183,4bf58dd8d48988d1e1931735,Arcade
Gramercy,584c6864e612f21c7cba3261,Arcade,1642,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
Gramercy,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,1344,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
Gramercy,4a326ac3f964a520499a1fe3,Kaufman Arcade,1686,139 W 35th Street,40.751193348681895,-73.98908288943252,4bf58dd8d48988d130941735,Building
Gramercy,4c6e835fe6b7b1f77db2ac8e,Arcade Coffee,2280,27 W 47th St,40.757669,-73.979899,4bf58dd8d48988d1e0931735,Coffee Shop
Gramercy,5553d902498eee430b990c01,Arcade Edit NY,915,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Gramercy,4dff6831091ab6fff999ee39,Arcade Classics,964,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Gramercy,42869100f964a52018231fe3,5th ave. arcade inc.,1046,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Gramercy,42869100f964a52019231fe3,Arcade America,1051,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Gramercy,5b4e49dcea1e44002ce8dede,DIY Arcade,842,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Gramercy,54109be5498e36dd35fd2e90,arcade edit,1389,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Gramercy,4e11e25e81dcc5457256919a,Graha Arcade,985,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Gramercy,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,1972,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Gramercy,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,1635,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Gramercy,4c24e4ffa852c92802e1e36c,Bricken arcade,1973,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
Gramercy,5c9598aca795bd002cc9b843,New York Arcade Rentals,1723,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Gramercy,52a1279c498eaa00e4dafd28,Garment Wear Arcade,2110,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Gramercy,51534258e4b0cc67a8fdcf2d,Plaza Arcade,2248,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Battery Park City,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1548,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Battery Park City,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,1141,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Battery Park City,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,1074,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Battery Park City,4cbf45eb28d176b0b0ef226e,Moto Arcade,2022,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Battery Park City,4cc0d53922ce4688bbe33947,MotoArcade!,2013,No Address,40.721567,-73.996672,4bf58dd8d48988d11a941735,Other Nightlife
Financial District,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1264,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Financial District,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,401,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Financial District,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,510,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Financial District,4cbf45eb28d176b0b0ef226e,Moto Arcade,2004,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Financial District,4cc0d53922ce4688bbe33947,MotoArcade!,1996,No Address,40.721567,-73.996672,4bf58dd8d48988d11a941735,Other Nightlife
Woodside,4d0c6d185c46a093ec8708b4,Flynn's Arcade,2236,No Address,40.73290252072499,-73.8821369643312,4bf58dd8d48988d18d941735,Gaming Cafe
Jackson Heights,4d0c6d185c46a093ec8708b4,Flynn's Arcade,2124,No Address,40.73290252072499,-73.8821369643312,4bf58dd8d48988d18d941735,Gaming Cafe
Elmhurst,4d0c6d185c46a093ec8708b4,Flynn's Arcade,1241,No Address,40.73290252072499,-73.8821369643312,4bf58dd8d48988d18d941735,Gaming Cafe
Maspeth,56a2341f498ef914be63f90d,Arcade Roofing Solutions,1730,Middle Village,40.7173387333125,-73.87870073318481,545419b1498ea6ccd0202f58,Home Service
Maspeth,4d0c6d185c46a093ec8708b4,Flynn's Arcade,1450,No Address,40.73290252072499,-73.8821369643312,4bf58dd8d48988d18d941735,Gaming Cafe
Ridgewood,4cca09529b934688142d4c41,Arcade Bookbinding Corp.,1370,801 Wyckoff Avenue,40.697202471625836,-73.90839396773141,4bf58dd8d48988d130941735,Building
Ridgewood,56a2341f498ef914be63f90d,Arcade Roofing Solutions,2164,Middle Village,40.7173387333125,-73.87870073318481,545419b1498ea6ccd0202f58,Home Service
Glendale,56a2341f498ef914be63f90d,Arcade Roofing Solutions,1756,Middle Village,40.7173387333125,-73.87870073318481,545419b1498ea6ccd0202f58,Home Service
Rego Park,4d0c6d185c46a093ec8708b4,Flynn's Arcade,2096,No Address,40.73290252072499,-73.8821369643312,4bf58dd8d48988d18d941735,Gaming Cafe
Jamaica Center,4e4abe7c18387418d6f29eac,Arca De Jehova,2116,185 St. Jamaica Ave,40.710570796760535,-73.77305797975376,4bf58dd8d48988d132941735,Church
Queens Village,5d4820e85bc77800088487ea,Games & Arcades,1571,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
Hollis,4e4abe7c18387418d6f29eac,Arca De Jehova,1167,185 St. Jamaica Ave,40.710570796760535,-73.77305797975376,4bf58dd8d48988d132941735,Church
Hollis,5d4820e85bc77800088487ea,Games & Arcades,910,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
South Jamaica,4e4abe7c18387418d6f29eac,Arca De Jehova,2111,185 St. Jamaica Ave,40.710570796760535,-73.77305797975376,4bf58dd8d48988d132941735,Church
St. Albans,5d4820e85bc77800088487ea,Games & Arcades,1637,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
Cambria Heights,5d4820e85bc77800088487ea,Games & Arcades,2038,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
Holliswood,4e4abe7c18387418d6f29eac,Arca De Jehova,1259,185 St. Jamaica Ave,40.710570796760535,-73.77305797975376,4bf58dd8d48988d132941735,Church
Holliswood,5d4820e85bc77800088487ea,Games & Arcades,2103,207-14 Hollis Ave,40.707478,-73.74967,4bf58dd8d48988d1e1931735,Arcade
Jamaica Estates,4e4abe7c18387418d6f29eac,Arca De Jehova,1382,185 St. Jamaica Ave,40.710570796760535,-73.77305797975376,4bf58dd8d48988d132941735,Church
Hillcrest,4e4abe7c18387418d6f29eac,Arca De Jehova,2542,185 St. Jamaica Ave,40.710570796760535,-73.77305797975376,4bf58dd8d48988d132941735,Church
Lefrak City,4d0c6d185c46a093ec8708b4,Flynn's Arcade,1691,No Address,40.73290252072499,-73.8821369643312,4bf58dd8d48988d18d941735,Gaming Cafe
West Brighton,4d1a2452302da1cda77bcf93,Educole bowling and arcade,1960,111 simonson pl,40.63077438628474,-74.13034725783997,4bf58dd8d48988d1ca941735,Pizza Place
Port Richmond,4d1a2452302da1cda77bcf93,Educole bowling and arcade,331,111 simonson pl,40.63077438628474,-74.13034725783997,4bf58dd8d48988d1ca941735,Pizza Place
Mariner's Harbor,4d1a2452302da1cda77bcf93,Educole bowling and arcade,1679,111 simonson pl,40.63077438628474,-74.13034725783997,4bf58dd8d48988d1ca941735,Pizza Place
Castleton Corners,4d1a2452302da1cda77bcf93,Educole bowling and arcade,2158,111 simonson pl,40.63077438628474,-74.13034725783997,4bf58dd8d48988d1ca941735,Pizza Place
Travis,506205b1e4b02b8da3f9a55f,Showplace Arcade,883,141 West Shore Expressway,40.58728063296218,-74.20110556826522,4bf58dd8d48988d1e1931735,Arcade
Ditmas Park,5614ea2f498e1a47b3fd4d1c,Rolling Game Arcade,1151,1222 Ocean Ave,40.63352870253364,-73.96365165710449,4bf58dd8d48988d126951735,Video Store
Ditmas Park,511ae724e4b0dd11cbae7258,Daniel Arcade,2144,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
Rugby,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2164,68 Belmont Ave,40.668578000000004,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
Westerleigh,4d1a2452302da1cda77bcf93,Educole bowling and arcade,1101,111 simonson pl,40.63077438628474,-74.13034725783997,4bf58dd8d48988d1ca941735,Pizza Place
Graniteville,4d1a2452302da1cda77bcf93,Educole bowling and arcade,2259,111 simonson pl,40.63077438628474,-74.13034725783997,4bf58dd8d48988d1ca941735,Pizza Place
Chelsea,506205b1e4b02b8da3f9a55f,Showplace Arcade,1280,141 West Shore Expressway,40.58728063296218,-74.20110556826522,4bf58dd8d48988d1e1931735,Arcade
Carnegie Hill,4e3dae008877b00cfc4b0ceb,Arcade,1586,No Address,40.79265463269098,-73.96671167873518,4bf58dd8d48988d1e1931735,Arcade
Carnegie Hill,4b996827f964a520377935e3,Central Park - The Arcade,1786,Central Park,40.77385953238675,-73.97095245470807,4bf58dd8d48988d164941735,Plaza
Carnegie Hill,4f21ba67771617369d07f9c3,Cosmic Cocktails and Space Arcade at American Museum of Natural History,1781,200 Central Park W,40.781170596954915,-73.97429932262334,4bf58dd8d48988d192941735,Planetarium
Noho,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1350,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Noho,4cbf45eb28d176b0b0ef226e,Moto Arcade,711,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Noho,5553d902498eee430b990c01,Arcade Edit NY,2268,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Noho,42869100f964a52019231fe3,Arcade America,2188,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Noho,4dff6831091ab6fff999ee39,Arcade Classics,2381,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Noho,5b4e49dcea1e44002ce8dede,DIY Arcade,2059,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Noho,4e11e25e81dcc5457256919a,Graha Arcade,2138,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Noho,4cc0d53922ce4688bbe33947,MotoArcade!,720,No Address,40.721567,-73.996672,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Civic Center,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,582,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Civic Center,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,1111,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Civic Center,4cbf45eb28d176b0b0ef226e,Moto Arcade,1029,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Civic Center,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,1515,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Civic Center,4cc0d53922ce4688bbe33947,MotoArcade!,1020,No Address,40.721567,-73.996672,4bf58dd8d48988d1e1931735,Arcade
Midtown South,584c6864e612f21c7cba3261,Arcade,249,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
Midtown South,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,145,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
Midtown South,4a326ac3f964a520499a1fe3,Kaufman Arcade,300,139 W 35th Street,40.751193348681895,-73.98908288943252,4bf58dd8d48988d130941735,Building
Midtown South,4c6e835fe6b7b1f77db2ac8e,Arcade Coffee,1261,27 W 47th St,40.757669,-73.979899,4bf58dd8d48988d1e0931735,Coffee Shop
Midtown South,54109be5498e36dd35fd2e90,arcade edit,263,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Midtown South,5553d902498eee430b990c01,Arcade Edit NY,544,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Midtown South,4dff6831091ab6fff999ee39,Arcade Classics,448,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Midtown South,42869100f964a52018231fe3,5th ave. arcade inc.,620,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Midtown South,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,328,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Midtown South,5c9598aca795bd002cc9b843,New York Arcade Rentals,378,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Midtown South,42869100f964a52019231fe3,Arcade America,676,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Midtown South,4c24e4ffa852c92802e1e36c,Bricken arcade,582,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
