,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
108,Scarritt Arcade,56326928498e26545d889ae5,KC Streetcar - Library,146,Main St,39.10318309092485,-94.58305621754823,4bf58dd8d48988d1fc931735,Light Rail Station,Not Rated
109,Scarritt Arcade,4b2bd714f964a5201abc24e3,Neo Delicatessan,158,1000 Walnut St Ste 205,39.10297683075797,-94.58306316628959,4bf58dd8d48988d146941735,Deli / Bodega,Not Rated
110,Scarritt Arcade,4e20894bd164740631fcf388,Commerce Bank,158,1001 Main St,39.10243147749721,-94.58207630066285,4bf58dd8d48988d10a951735,Bank,Not Rated
111,Scarritt Arcade,502d3f88e4b05f26ae8380f8,KPMG,266,1000 Walnut St Ste 1000,39.101503,-94.58244499999999,4bf58dd8d48988d124941735,Office,Not Rated
112,Sean's Arcade And Mini Bar,4e9cca65dab4aec571ae9d98,Shays Animal Kingdom,14,No Address,39.0182824,-94.4787105,4bf58dd8d48988d1e5941735,Dog Run,Not Rated
113,Sean's Arcade And Mini Bar,4bff06fe10899c74d66215c5,Sarah Colman-Livengood Park,401,59th & Lane,39.015509737287616,-94.47573377789988,4bf58dd8d48988d1e7941735,Playground,Not Rated
114,Sean's Arcade And Mini Bar,4dce8ec78877851243fa0958,Graceway Ball Fields,577,No Address,39.021283973329574,-94.48419341628656,4bf58dd8d48988d1e8941735,Baseball Field,Not Rated
115,Sean's Arcade And Mini Bar,4e4806e762e148603b87a23f,Graceway,757,5460 Blue Ridge Cut Off,39.02453705957112,-94.4820084035208,4bf58dd8d48988d132941735,Church,Not Rated
116,Sean's Arcade And Mini Bar,4be6e15e910020a184b6d414,First United Methodist Church Raytown,805,No Address,39.025320410728455,-94.48047995567322,4bf58dd8d48988d132941735,Church,Not Rated
117,Sean's Arcade And Mini Bar,4bd06bc49854d13a49a1f74d,Laurel Hills Elementary,878,5401 Lane,39.02566528320313,-94.47555541992188,4f4533804b9074f6e4fb0105,Elementary School,Not Rated
118,Sean's Arcade And Mini Bar,4d49ebcdb480a1435c6129ec,Raytown Fire Station #1,935,No Address,39.01450095637111,-94.46911873112556,4bf58dd8d48988d12c941735,Fire Station,Not Rated
119,Sean's Arcade And Mini Bar,4e86075830f873b8fa4be0c1,Golden Beauty Supply,958,No Address,39.01095734880836,-94.48483533208851,4bf58dd8d48988d10c951735,Cosmetics Shop,Not Rated
120,Sean's Arcade And Mini Bar,5133d9fbe4b031601d54429d,Brywood Shopping Center,1014,No Address,39.010611003411945,-94.48533018728679,4bf58dd8d48988d1fd941735,Shopping Mall,Not Rated
121,Sean's Arcade And Mini Bar,4e31c42f2fb6ede816e33fa5,Redbox,1020,8700 E 63rd St,39.009638,-94.483069,4bf58dd8d48988d126951735,Video Store,Not Rated
122,Sean's Arcade And Mini Bar,4d3dec76557d6dcb3d574944,Raytown Area Chamber Of Commerce,1042,No Address,39.01587110495608,-94.46716261255432,4bf58dd8d48988d130941735,Building,Not Rated
123,Sean's Arcade And Mini Bar,50de6836e4b09e22ed1b7185,quicktrip 63rd st and blue ridge cutoff,1053,No Address,39.00916784247219,-94.48249333456788,4d954b0ea243a5684a65b473,Convenience Store,Not Rated
124,Sean's Arcade And Mini Bar,552d5783498e03cbd21ae101,UMB Bank ATM,1074,8733 E 63rd St,39.009,-94.4826,52f2ab2ebcbc57f1066b8b56,ATM,Not Rated
125,Sean's Arcade And Mini Bar,4b55c046f964a52054ee27e3,QuikTrip,1076,8733 E 63rd St,39.008975962529185,-94.4825949858382,4d954b0ea243a5684a65b473,Convenience Store,Not Rated
126,Sean's Arcade And Mini Bar,5f29ce36dada2c4da2b70b12,Mount Carmel Cemetary,1115,No Address,39.023317,-94.46775,4bf58dd8d48988d15c941735,Cemetery,Not Rated
127,Sean's Arcade And Mini Bar,4ec5b98dd3e3e131f034fbba,Sinclair,1118,No Address,39.028024924049134,-94.48150751297413,4bf58dd8d48988d113951735,Gas Station,Not Rated
128,Sean's Arcade And Mini Bar,50339288e4b0a6a992d0195f,OTTO Car Wash,1166,8609 E 63rd St,39.00911095,-94.48553984,4f04ae1f2fb6e1c99f3db0ba,Car Wash,Not Rated
129,Sean's Arcade And Mini Bar,591ef4299ba3e53785aacba9,Shell,1198,8435 E 63rd St,39.009499,-94.486988,4bf58dd8d48988d113951735,Gas Station,Not Rated
130,Sean's Arcade And Mini Bar,4c7d79413b22a1cda0095f9e,DMV,1231,6140 Raytown Trfy,39.01147998859375,-94.46751805367788,4bf58dd8d48988d124941735,Office,Not Rated
