,Hood,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name
0,Coachlight Square,4e513b38c65bb313ba9ebab0,Sean's Arcade And Mini Bar,933,No Address,39.0181981901088,-94.47883225310845,4bf58dd8d48988d171941735,Event Space
1,Library District,4e68c94aae60186280a26fe8,Arcade Shoe Repair,221,No Address,39.101542,-94.581791,4bf58dd8d48988d1ff941735,Miscellaneous Shop
13,Chaumiere,4fbefafae4b02c8542b9389a,Arcade Xbox,1305,No Address,39.16216867889296,-94.54651477680643,4bf58dd8d48988d1e1931735,Arcade
15,Library District,512bf4f7e4b0933b4ab63b1c,Commerce Arcade,204,1000 Walnut St,39.101503,-94.58244499999999,5744ccdfe4b0c0459246b4dc,Shopping Plaza
27,Winnetonka,51b790b2498e9e3b028cfaef,Joe Cool Arcade,1834,No Address,39.17357754567246,-94.4893090749118,4bf58dd8d48988d182941735,Theme Park
29,Walnut Grove,54076348498ed3ee81d32983,Scarritt Arcade,128,819 Walnut St,39.103793,-94.581555,4bf58dd8d48988d130941735,Building
41,Quality Hill,5ad817f3c666667613ddcb70,Broadway Arcade,152,1000 Broadway Blvd Ste 200,39.102272,-94.58867,4bf58dd8d48988d1e1931735,Arcade
